Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 2nd sem (credited),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,target
0,7,2,12,1,0,122.0,12,27,8,118.3,1,0,1,0,1,19.0,0,8,14.4375,15.5,2.8,-4.06,2
0,0,1,8,1,0,116.0,12,13,8,127.9,0,1,0,0,1,20.0,0,13,11.5,9.4,-0.8,-3.12,0
0,7,5,11,1,0,137.0,0,0,4,131.1,1,0,1,0,0,18.0,0,9,12.72857143,13.9,-0.3,0.79,1
0,7,4,5,1,0,128.0,22,26,9,117.9,1,0,1,0,0,20.0,0,12,11.28571429,10.8,1.4,1.74,2
0,7,1,9,1,0,123.0,0,0,9,115.7,1,0,1,0,0,21.0,0,7,13.28571429,11.1,0.6,2.02,2
0,0,2,1,1,0,133.1,2,0,3,141.0,1,0,1,0,0,19.0,0,0,12.2,12.7,3.7,-1.7,2
1,11,1,2,0,8,110.0,21,26,9,120.0,0,0,1,0,0,20.0,0,6,13.66666667,10.8,1.4,1.74,2
0,7,1,7,1,0,143.0,2,2,2,131.8,1,1,0,0,0,18.0,0,12,14.16666667,8.9,1.4,3.51,1
0,0,1,4,1,0,150.0,21,26,6,131.1,0,0,1,0,1,19.0,0,6,12.83333333,15.5,2.8,-4.06,2
0,0,6,10,1,0,129.0,22,13,5,117.8,1,0,1,0,0,18.0,0,11,12.5,8.9,1.4,3.51,2
0,4,1,5,1,0,140.0,12,13,5,140.0,1,0,1,0,0,21.0,0,5,14.8,10.8,1.4,1.74,2
0,0,1,9,1,0,133.1,22,26,5,108.0,0,0,1,0,1,20.0,0,7,14.42857143,16.2,0.3,-0.92,2
0,0,1,15,1,0,132.0,0,13,3,122.9,1,0,1,0,0,20.0,0,7,13.28571429,11.1,0.6,2.02,2
0,14,1,5,1,13,130.0,2,0,9,130.0,1,0,1,0,0,21.0,1,13,12.33333333,12.4,0.5,1.79,1
0,0,4,11,1,0,137.0,22,26,7,126.0,1,0,1,0,0,19.0,0,9,13.12555556,15.5,2.8,-4.06,2
0,12,1,9,1,0,133.1,0,13,9,134.0,0,0,1,0,0,21.0,6,13,13.0,7.6,2.6,0.32,2
0,0,1,4,1,0,143.0,22,13,193,134.3,1,0,1,0,0,19.0,0,7,15.14285714,8.9,1.4,3.51,2
0,0,1,11,1,0,148.0,12,13,9,138.7,0,0,1,0,1,19.0,0,10,15.092,15.5,2.8,-4.06,2
0,7,2,1,1,0,137.0,0,0,1,143.3,1,0,1,0,0,18.0,0,0,12.2,9.4,-0.8,-3.12,1
0,14,1,5,1,13,160.0,21,13,10,160.0,1,0,1,0,0,22.0,1,7,13.14285714,16.2,0.3,-0.92,2
0,0,2,15,1,0,112.0,2,0,5,111.0,0,0,1,0,0,21.0,0,9,14.33333333,9.4,-0.8,-3.12,2
0,7,4,10,1,0,133.0,21,26,8,128.5,1,0,1,0,1,18.0,0,14,10.33333333,7.6,2.6,0.32,0
0,0,4,11,1,0,142.0,0,2,2,133.0,0,0,1,0,1,20.0,0,8,14.56571429,10.8,1.4,1.74,2
0,7,2,13,1,0,123.0,18,26,0,114.6,1,1,0,0,0,18.0,0,6,10.75,7.6,2.6,0.32,0
0,7,1,9,1,0,103.0,12,26,9,104.1,0,0,1,0,0,20.0,0,5,12.2,8.9,1.4,3.51,0
0,7,4,11,1,0,140.0,0,0,3,127.6,1,0,1,0,0,23.0,0,11,13.775,12.4,0.5,1.79,2
0,0,2,14,1,0,159.0,0,0,3,151.0,1,0,1,0,0,18.0,0,6,15.33333333,12.7,3.7,-1.7,2
0,14,1,9,1,13,140.0,0,0,3,135.7,1,0,1,0,0,20.0,2,6,13.83333333,12.4,0.5,1.79,2
0,7,1,11,1,0,148.0,22,26,9,137.8,1,0,1,0,1,18.0,0,8,14.96285714,10.8,1.4,1.74,2
0,0,6,8,1,0,112.0,22,27,9,117.3,1,0,1,0,0,20.0,0,8,11.2,11.1,0.6,2.02,2
0,8,2,11,1,0,131.0,0,2,2,121.2,1,0,1,0,0,18.0,0,9,12.8,16.2,0.3,-0.92,2
0,7,1,13,1,0,145.0,2,2,1,129.3,1,0,1,0,0,20.0,0,6,17.16666667,16.2,0.3,-0.92,2
0,0,5,11,1,0,133.1,0,0,8,123.0,1,0,1,0,0,19.0,0,8,13.71428571,12.7,3.7,-1.7,2
0,14,1,5,1,13,140.0,0,13,4,140.0,0,0,1,0,0,21.0,0,9,12.16666667,13.9,-0.3,0.79,2
1,3,1,4,1,16,140.0,21,0,7,140.0,0,0,1,0,0,33.0,0,8,11.0,11.1,0.6,2.02,2
0,0,1,5,1,0,150.0,9,1,2,144.6,0,1,0,0,0,24.0,0,5,12.2,7.6,2.6,0.32,0
0,13,1,9,1,0,120.0,0,27,3,118.3,0,0,1,0,1,20.0,6,14,12.75,13.9,-0.3,0.79,2
0,0,1,1,1,0,156.0,12,27,1,153.6,1,0,1,0,0,18.0,0,0,12.2,9.4,-0.8,-3.12,2
0,0,4,4,1,0,133.1,0,0,3,158.3,1,0,1,0,0,18.0,0,6,14.16666667,15.5,2.8,-4.06,2
0,13,1,2,0,5,133.1,18,23,0,100.0,0,1,1,0,0,29.0,1,13,10.5,7.6,2.6,0.32,0
0,7,1,11,1,0,147.0,0,0,5,134.9,0,0,1,0,0,18.0,0,11,14.77272727,16.2,0.3,-0.92,2
0,0,3,14,1,0,129.0,22,26,5,142.0,1,0,1,0,0,19.0,0,7,12.71428571,9.4,-0.8,-3.12,2
0,7,1,1,1,0,136.0,22,27,7,127.3,1,0,1,0,0,19.0,0,0,12.2,15.5,2.8,-4.06,0
0,7,1,9,1,0,128.0,12,13,4,116.5,0,0,1,0,1,18.0,0,9,10.5,12.4,0.5,1.79,2
0,13,1,11,1,0,140.0,12,13,7,138.6,0,0,1,0,1,19.0,0,11,13.06363636,16.2,0.3,-0.92,2
0,12,1,15,1,0,141.0,21,13,3,133.0,0,0,1,0,0,20.0,5,18,12.9,10.8,1.4,1.74,0
0,7,2,9,1,0,133.0,1,0,4,136.2,1,0,1,0,0,19.0,0,12,10.5,7.6,2.6,0.32,1
0,7,1,10,1,0,125.0,12,13,5,118.0,1,0,1,0,1,19.0,0,9,12.33333333,9.4,-0.8,-3.12,2
0,0,1,4,1,0,124.0,12,26,4,126.8,0,0,1,0,1,18.0,0,12,11.14285714,13.9,-0.3,0.79,1
0,0,6,11,1,0,140.0,12,27,7,128.5,1,0,1,0,1,18.0,0,8,13.40375,9.4,-0.8,-3.12,2
0,7,1,10,1,0,140.0,2,0,3,129.9,0,0,1,0,1,19.0,0,9,12.66666667,9.4,-0.8,-3.12,2
0,7,4,14,1,0,137.0,0,0,5,125.8,0,1,1,1,0,20.0,0,6,12.33333333,12.7,3.7,-1.7,0
0,7,1,1,1,0,144.0,21,26,6,129.3,1,0,1,1,1,18.0,0,0,12.2,7.6,2.6,0.32,1
0,0,6,11,1,0,138.0,3,13,3,124.7,1,0,1,1,0,18.0,0,0,12.2,16.2,0.3,-0.92,0
0,11,1,3,1,0,130.0,2,0,4,154.9,0,1,0,1,0,20.0,0,10,16.0,8.9,1.4,3.51,0
0,7,1,6,1,0,142.0,12,27,7,127.3,0,0,1,1,0,18.0,0,6,11.0,16.2,0.3,-0.92,1
0,0,1,1,1,0,136.0,21,13,8,129.0,1,0,1,1,1,19.0,0,0,12.2,13.9,-0.3,0.79,2
0,0,2,14,1,0,133.1,22,13,7,98.0,1,0,1,1,1,19.0,0,8,12.28571429,15.5,2.8,-4.06,1
0,7,2,8,1,0,130.0,0,27,7,122.0,1,0,1,1,0,20.0,0,11,12.25,10.8,1.4,1.74,1
0,13,1,4,1,0,117.0,0,0,7,112.5,1,0,1,1,0,19.0,1,13,10.33333333,13.9,-0.3,0.79,1
0,0,3,8,1,0,136.0,22,27,9,127.3,1,0,1,1,0,19.0,0,7,10.0,12.7,3.7,-1.7,0
0,11,2,12,1,0,133.1,0,0,10,100.5,0,0,1,1,0,24.0,0,13,12.2,11.1,0.6,2.02,0
0,11,1,2,0,0,140.0,21,26,7,122.0,1,1,0,1,0,29.0,0,7,12.2,12.4,0.5,1.79,0
0,11,1,11,1,0,150.0,22,2,1,140.0,0,0,1,1,0,24.0,0,22,12.6,15.5,2.8,-4.06,2
0,7,2,10,1,0,121.0,12,27,6,116.1,1,0,1,1,0,19.0,0,11,12.5,15.5,2.8,-4.06,2
1,3,1,1,1,2,120.0,12,13,9,130.0,1,0,1,1,0,20.0,0,0,12.2,7.6,2.6,0.32,0
0,2,2,4,1,0,143.0,0,0,10,146.2,1,0,1,1,0,18.0,0,6,11.8,16.2,0.3,-0.92,2
0,14,1,6,1,13,133.1,0,0,8,126.1,0,0,1,1,1,20.0,1,10,14.125,12.4,0.5,1.79,1
0,0,5,8,1,0,132.0,23,28,3,127.8,1,0,0,1,0,18.0,0,0,12.2,11.1,0.6,2.02,0
0,13,1,8,1,0,130.0,21,13,8,130.8,0,0,1,1,0,22.0,0,9,13.33333333,16.2,0.3,-0.92,1
0,7,2,8,1,0,133.1,22,27,7,109.0,1,0,1,1,1,22.0,0,9,10.57142857,10.8,1.4,1.74,1
0,0,5,14,1,0,131.0,0,27,5,132.4,1,1,0,1,0,18.0,0,0,12.2,11.1,0.6,2.02,0
0,0,3,11,1,0,149.0,0,0,4,129.3,1,0,1,1,0,18.0,0,8,13.1,12.7,3.7,-1.7,2
0,0,1,4,1,0,124.0,21,26,9,125.4,1,0,1,1,0,19.0,0,6,13.16666667,9.4,-0.8,-3.12,2
0,0,1,6,1,0,126.0,22,13,5,130.2,0,0,1,1,0,19.0,0,8,12.0,10.8,1.4,1.74,1
0,0,1,9,1,0,140.0,12,27,9,132.0,0,0,1,1,0,19.0,0,10,13.0,16.2,0.3,-0.92,0
0,14,1,3,1,13,133.1,12,13,7,126.1,1,1,1,1,0,21.0,0,6,15.16666667,12.4,0.5,1.79,2
0,0,2,14,1,0,133.0,2,0,4,130.2,0,0,1,1,0,19.0,6,16,11.0,8.9,1.4,3.51,1
0,8,2,12,1,0,126.0,2,2,2,115.5,0,0,1,1,0,18.0,0,10,13.6,8.9,1.4,3.51,2
0,6,2,8,1,0,129.0,12,13,9,127.6,1,0,1,1,0,19.0,0,9,11.0,10.8,1.4,1.74,0
0,3,1,14,1,16,140.0,12,0,8,140.0,0,0,1,1,0,25.0,0,6,13.5,11.1,0.6,2.02,2
0,0,1,4,1,0,130.0,21,0,8,120.2,1,0,1,1,0,22.0,0,12,14.66666667,12.7,3.7,-1.7,2
0,11,1,11,1,0,130.0,0,0,9,150.0,0,0,1,1,0,24.0,0,8,12.74285714,12.7,3.7,-1.7,2
0,0,2,11,1,0,133.1,0,2,10,100.0,1,0,1,1,0,19.0,0,9,13.12857143,13.9,-0.3,0.79,2
0,13,1,6,1,0,146.0,2,0,3,100.0,0,0,1,1,0,18.0,0,11,11.66666667,13.9,-0.3,0.79,1
0,7,1,1,1,0,129.0,22,26,6,128.0,0,0,0,1,0,20.0,0,0,12.2,9.4,-0.8,-3.12,0
0,0,2,11,1,0,132.0,12,13,7,128.0,1,0,1,1,1,19.0,0,8,14.93571429,10.8,1.4,1.74,2
0,13,3,10,1,0,110.0,21,26,9,107.2,1,0,1,1,0,19.0,0,15,10.0,7.6,2.6,0.32,0
0,0,1,13,1,0,116.0,2,2,3,110.1,1,0,1,1,0,19.0,0,6,13.0,12.4,0.5,1.79,2
0,13,1,3,1,0,119.0,21,26,6,119.0,0,1,1,1,0,23.0,0,8,12.2,15.5,2.8,-4.06,0
1,11,1,14,1,0,120.0,21,27,3,155.5,0,0,1,1,0,20.0,0,13,14.0,12.7,3.7,-1.7,0
0,0,1,4,1,0,117.0,0,0,9,118.4,0,0,1,1,0,19.0,0,8,10.75,16.2,0.3,-0.92,2
0,0,4,1,1,0,137.0,0,27,8,141.2,1,0,1,1,0,19.0,0,0,12.2,11.1,0.6,2.02,2
0,0,1,1,1,0,124.0,2,2,2,119.1,1,0,1,1,0,18.0,0,0,12.2,16.2,0.3,-0.92,0
0,13,1,8,1,0,151.0,0,2,1,111.0,0,0,1,1,0,28.0,0,9,12.2,15.5,2.8,-4.06,0
0,13,1,10,1,5,138.6,18,23,0,138.6,1,0,1,1,0,20.0,0,11,11.66666667,7.6,2.6,0.32,0
0,7,2,10,1,0,118.0,12,13,7,121.2,0,0,1,1,1,18.0,0,9,12.0,15.5,2.8,-4.06,1
0,0,1,1,1,0,136.0,12,13,8,150.4,1,0,1,1,1,21.0,0,0,12.2,12.4,0.5,1.79,2
0,0,1,10,1,0,123.0,22,13,4,117.8,0,0,1,1,0,19.0,0,12,13.0,10.8,1.4,1.74,1
0,11,1,10,1,11,133.1,22,26,5,102.5,0,1,0,1,0,24.0,0,7,12.2,16.2,0.3,-0.92,0
0,11,1,7,1,0,130.0,12,0,144,110.0,0,0,1,1,0,24.0,0,12,11.33333333,16.2,0.3,-0.92,1
0,11,1,5,1,8,133.1,22,13,8,138.3,1,1,0,1,0,25.0,0,6,12.2,8.9,1.4,3.51,1
0,11,1,10,1,0,150.0,2,0,4,122.3,0,0,1,1,0,28.0,0,8,12.2,13.9,-0.3,0.79,2
1,11,1,16,0,0,130.0,21,26,9,127.8,0,0,1,1,0,20.0,0,7,11.33333333,7.6,2.6,0.32,1
0,13,1,6,1,0,128.0,0,27,7,100.0,0,0,1,1,0,19.0,0,12,10.5,13.9,-0.3,0.79,1
0,7,4,11,1,0,133.0,22,26,7,126.4,1,0,1,1,1,18.0,0,8,13.90625,11.1,0.6,2.02,2
0,11,1,10,1,11,133.1,21,26,90,100.0,0,0,1,1,0,20.0,0,15,10.0,7.6,2.6,0.32,0
0,7,4,9,1,0,129.0,21,26,8,117.1,1,0,1,1,0,21.0,0,7,13.66666667,8.9,1.4,3.51,2
0,7,1,11,1,0,128.0,0,0,5,124.7,0,0,1,1,1,19.0,0,10,12.41666667,15.5,2.8,-4.06,1
0,13,2,11,1,0,136.0,12,0,10,124.1,0,0,1,1,1,21.0,0,8,12.2,9.4,-0.8,-3.12,1
0,14,1,6,1,0,130.0,21,9,8,129.4,1,1,0,1,0,23.0,0,7,12.2,13.9,-0.3,0.79,0
0,0,1,7,1,0,141.0,0,0,10,138.9,1,0,1,1,0,18.0,0,6,13.25,10.8,1.4,1.74,2
0,14,1,9,1,13,140.0,0,0,3,138.6,0,0,1,1,0,22.0,2,6,14.0,13.9,-0.3,0.79,0
0,6,1,1,1,0,122.0,12,26,7,133.9,1,0,1,1,0,25.0,5,13,12.25,12.4,0.5,1.79,0
0,3,1,5,1,14,140.0,4,2,2,140.0,0,1,1,1,0,27.0,5,12,14.4,11.1,0.6,2.02,0
0,11,1,6,1,8,133.1,18,23,0,95.1,0,0,0,1,0,20.0,0,6,12.2,10.8,1.4,1.74,0
0,11,1,16,0,0,120.0,12,26,5,128.2,0,0,0,1,0,31.0,0,0,12.2,12.7,3.7,-1.7,0
0,11,1,10,1,0,133.1,21,26,6,121.5,0,0,1,1,0,20.0,0,13,14.33333333,16.2,0.3,-0.92,0
0,3,1,0,1,14,120.0,22,26,6,120.0,1,1,0,1,0,25.0,12,21,12.25,11.1,0.6,2.02,0
0,14,1,3,1,13,130.0,4,2,2,130.0,0,0,1,1,0,20.0,0,14,11.5,15.5,2.8,-4.06,1
0,3,1,4,1,2,120.0,3,3,2,120.0,0,0,1,1,0,28.0,0,10,12.66666667,12.7,3.7,-1.7,0
1,11,1,2,0,11,133.1,21,26,6,107.0,0,0,1,1,0,20.0,0,6,13.16666667,12.7,3.7,-1.7,2
0,0,2,13,1,0,122.0,0,13,4,116.1,0,0,1,1,1,19.0,0,9,12.71428571,11.1,0.6,2.02,1
0,13,1,8,1,0,123.0,0,0,4,114.4,0,0,1,1,0,22.0,0,8,11.5,15.5,2.8,-4.06,0
0,0,1,10,1,0,133.1,1,0,3,157.7,0,0,1,1,0,34.0,0,6,12.2,15.5,2.8,-4.06,0
0,11,1,3,1,0,130.0,22,27,9,150.0,0,1,0,1,0,28.0,5,11,15.0,11.1,0.6,2.02,0
0,0,1,15,1,0,110.0,21,26,4,114.3,1,0,1,1,0,20.0,0,10,11.8,7.6,2.6,0.32,1
0,8,1,5,1,0,106.0,0,13,5,104.6,0,0,0,1,0,21.0,0,11,14.8,11.1,0.6,2.02,1
0,3,1,3,1,2,140.0,23,28,4,140.0,0,0,1,1,0,20.0,1,9,13.0,15.5,2.8,-4.06,0
0,0,4,8,1,0,108.0,2,0,4,109.1,1,0,1,1,0,19.0,0,5,12.2,12.4,0.5,1.79,0
0,13,1,11,1,0,120.0,2,3,4,120.6,0,0,1,1,0,18.0,0,10,10.66666667,16.2,0.3,-0.92,0
1,11,1,16,0,0,133.1,21,26,1,126.1,0,0,1,1,0,20.0,0,7,12.2,16.2,0.3,-0.92,0
1,3,1,16,0,2,140.0,18,23,99,140.0,1,0,0,1,0,33.0,0,5,12.2,7.6,2.6,0.32,0
0,7,2,4,1,0,133.1,21,27,10,126.1,1,0,1,1,1,23.0,0,7,12.8,9.4,-0.8,-3.12,2
1,11,1,16,0,11,133.1,21,0,5,138.3,0,0,1,1,0,20.0,0,8,11.14285714,13.9,-0.3,0.79,0
1,0,4,2,0,0,140.0,18,23,0,128.0,1,0,1,1,0,20.0,0,0,12.2,9.4,-0.8,-3.12,0
1,11,1,1,1,11,133.1,21,26,9,139.0,0,0,1,1,0,20.0,0,0,12.2,10.8,1.4,1.74,0
0,0,2,16,0,0,123.0,0,2,2,113.2,0,0,0,1,0,22.0,0,8,10.5,7.6,2.6,0.32,0
1,11,1,2,0,11,133.1,21,26,6,139.0,0,0,1,1,0,20.0,0,8,14.42857143,12.4,0.5,1.79,2
0,15,1,14,1,0,135.0,0,31,3,110.0,1,0,1,1,0,23.0,0,6,12.75,11.1,0.6,2.02,2
0,0,1,4,1,0,132.0,0,0,9,136.6,1,0,1,1,0,19.0,0,10,11.0,7.6,2.6,0.32,1
1,13,1,2,0,0,120.0,21,26,5,126.1,0,0,1,1,0,20.0,0,6,12.2,16.2,0.3,-0.92,0
0,13,1,3,1,0,130.0,0,1,2,130.0,0,0,1,1,0,28.0,6,15,12.30769231,15.5,2.8,-4.06,2
0,14,1,3,1,13,140.0,0,27,6,140.0,0,0,1,1,0,21.0,0,15,10.5,15.5,2.8,-4.06,1
0,0,1,10,1,0,133.1,22,0,9,121.0,0,1,0,1,0,21.0,0,8,10.0,8.9,1.4,3.51,0
0,13,1,9,1,13,120.0,1,0,2,118.6,0,0,1,1,0,21.0,6,13,11.8,13.9,-0.3,0.79,2
0,0,1,4,1,0,140.0,12,27,4,138.3,0,0,1,1,0,20.0,0,12,11.5,13.9,-0.3,0.79,1
1,12,1,8,1,0,133.1,21,26,9,115.8,0,0,0,1,0,20.0,0,9,12.2,10.8,1.4,1.74,0
0,11,1,16,0,0,120.0,12,26,8,160.0,0,0,1,1,0,20.0,0,5,13.4,15.5,2.8,-4.06,2
0,7,1,10,1,0,125.0,0,0,3,114.5,0,0,1,1,1,22.0,0,8,14.42857143,11.1,0.6,2.02,2
0,12,1,6,1,0,136.0,0,26,5,117.5,0,0,1,1,0,19.0,0,7,11.5,15.5,2.8,-4.06,1
0,11,1,16,0,0,133.1,2,27,7,121.7,0,0,1,1,0,31.0,0,7,12.2,13.9,-0.3,0.79,0
0,12,1,6,1,0,120.0,4,4,2,115.0,0,0,1,1,0,30.0,1,7,13.5,15.5,2.8,-4.06,0
0,0,1,9,1,0,127.0,21,26,10,125.3,0,0,1,1,0,19.0,0,11,11.0,7.6,2.6,0.32,2
0,8,1,8,1,0,131.0,18,23,90,131.0,0,0,1,1,0,22.0,0,10,11.33333333,9.4,-0.8,-3.12,0
0,0,1,14,1,0,127.0,12,26,9,126.3,0,0,1,1,0,19.0,0,8,13.33333333,15.5,2.8,-4.06,2
0,7,1,1,1,0,132.0,0,26,9,127.1,0,0,0,1,0,21.0,0,0,12.2,7.6,2.6,0.32,0
0,7,3,13,1,0,137.0,0,27,7,138.4,0,0,1,1,0,19.0,0,7,13.42857143,11.1,0.6,2.02,2
0,13,2,8,1,0,126.0,0,13,3,100.0,1,0,1,1,0,22.0,0,7,10.0,16.2,0.3,-0.92,0
0,0,1,9,1,0,136.0,3,4,2,126.2,0,0,1,1,0,22.0,0,8,11.0,10.8,1.4,1.74,2
0,0,1,9,1,0,124.0,0,0,4,118.8,0,0,1,1,0,19.0,0,9,11.0,9.4,-0.8,-3.12,2
0,11,1,10,1,13,137.0,0,0,10,124.5,0,0,0,1,0,26.0,0,0,12.2,16.2,0.3,-0.92,0
0,14,1,6,1,13,140.0,4,30,2,140.0,0,0,1,1,0,23.0,1,12,14.0,12.4,0.5,1.79,1
0,7,1,4,1,0,131.0,12,13,7,125.1,0,0,1,1,0,18.0,0,10,10.8,16.2,0.3,-0.92,1
0,0,1,8,1,0,130.0,21,26,9,118.8,0,1,1,1,1,22.0,0,11,11.0,15.5,2.8,-4.06,1
0,8,5,6,1,0,136.0,2,1,3,125.2,1,0,1,1,0,19.0,0,9,14.71428571,12.4,0.5,1.79,1
0,7,1,8,1,0,133.1,0,13,8,95.0,0,0,1,1,0,20.0,0,5,12.2,11.1,0.6,2.02,0
0,0,3,4,1,0,110.0,21,26,9,107.6,1,0,1,1,1,22.0,0,6,12.16666667,7.6,2.6,0.32,1
0,3,1,7,1,2,140.0,1,27,3,140.0,1,0,0,1,0,18.0,0,5,12.2,12.7,3.7,-1.7,0
3,13,2,16,0,12,133.1,2,0,9,125.4,0,0,1,1,0,20.0,0,4,12.2,10.8,1.4,1.74,0
0,0,1,11,1,0,141.0,12,0,90,128.0,0,0,1,1,0,18.0,0,8,12.2,10.8,1.4,1.74,0
0,7,3,6,1,0,130.0,0,27,3,129.3,0,0,1,1,1,18.0,0,5,14.2,8.9,1.4,3.51,2
0,0,1,9,1,0,160.0,12,27,9,152.0,0,0,1,1,1,19.0,0,6,14.0,13.9,-0.3,0.79,2
0,0,1,11,1,0,140.0,0,13,9,128.8,0,0,1,1,0,18.0,0,8,12.4875,12.4,0.5,1.79,2
0,0,1,8,1,0,150.0,18,13,4,152.8,1,0,1,1,1,18.0,0,5,12.2,7.6,2.6,0.32,0
0,14,1,7,1,13,150.0,21,26,6,150.0,1,0,1,1,0,22.0,0,5,14.6,10.8,1.4,1.74,2
0,0,1,9,1,0,133.1,0,0,4,112.0,0,0,1,1,0,19.0,0,6,12.16666667,12.4,0.5,1.79,2
0,0,1,7,1,0,152.0,12,26,8,135.6,1,0,1,1,0,18.0,0,5,15.6,12.7,3.7,-1.7,0
0,11,1,6,1,11,133.1,0,0,3,134.4,0,1,0,1,0,31.0,0,9,16.0,16.2,0.3,-0.92,0
0,11,1,16,0,0,130.0,2,0,3,120.5,0,0,1,1,0,28.0,0,5,12.2,12.7,3.7,-1.7,0
0,0,1,4,1,0,148.0,0,0,8,141.4,0,0,1,1,0,19.0,0,0,12.2,15.5,2.8,-4.06,0
0,7,1,10,1,0,148.0,0,0,8,145.2,0,0,1,1,0,20.0,0,8,14.71428571,16.2,0.3,-0.92,2
3,11,1,9,1,0,130.0,12,2,2,140.0,0,0,1,1,0,20.0,0,7,12.2,8.9,1.4,3.51,0
0,13,1,4,1,0,160.0,0,1,2,100.0,0,0,1,1,0,20.0,0,11,16.5,13.9,-0.3,0.79,1
1,11,1,16,0,0,130.0,21,26,9,140.0,1,0,1,1,0,31.0,0,5,13.0,9.4,-0.8,-3.12,0
0,11,1,11,1,0,110.0,0,26,9,126.0,1,0,1,1,0,27.0,0,7,14.08571429,7.6,2.6,0.32,1
0,8,1,9,1,0,122.0,0,2,2,112.6,1,0,1,1,0,21.0,0,10,10.5,12.7,3.7,-1.7,2
1,11,1,6,1,0,110.0,21,26,9,106.8,0,0,1,1,0,34.0,0,9,12.2,8.9,1.4,3.51,0
0,15,1,6,1,0,129.0,1,26,9,121.6,1,0,1,1,0,19.0,0,7,10.0,7.6,2.6,0.32,1
1,11,1,16,0,0,110.0,21,26,4,120.0,1,0,0,1,0,20.0,0,5,10.66666667,9.4,-0.8,-3.12,0
0,0,1,1,1,0,133.1,22,13,2,126.1,1,0,1,1,1,18.0,0,0,12.2,12.7,3.7,-1.7,2
1,11,1,4,1,8,110.0,21,27,10,130.0,0,1,0,1,1,20.0,0,6,12.2,15.5,2.8,-4.06,0
0,13,5,2,0,0,110.0,18,23,0,110.0,0,0,1,1,0,20.0,0,10,12.2,7.6,2.6,0.32,0
0,11,1,3,1,0,133.1,12,26,7,110.0,1,0,1,1,0,31.0,0,10,12.2,16.2,0.3,-0.92,0
0,11,1,3,1,0,133.1,0,13,10,145.8,0,0,1,1,0,34.0,0,15,12.4,12.4,0.5,1.79,2
0,0,6,1,1,0,126.0,7,7,4,130.2,1,0,1,1,1,18.0,0,0,12.2,9.4,-0.8,-3.12,0
0,0,1,13,1,0,137.0,22,26,9,122.3,0,0,1,1,1,18.0,0,6,14.33333333,12.4,0.5,1.79,2
0,7,4,4,1,0,117.0,0,0,3,125.4,1,0,1,1,1,19.0,0,7,11.16666667,11.1,0.6,2.02,2
0,13,1,16,0,0,133.1,21,13,4,130.0,0,0,1,1,0,20.0,3,18,11.2,15.5,2.8,-4.06,0
0,11,1,7,1,0,120.0,0,27,9,150.0,0,0,1,1,0,25.0,0,6,12.2,12.4,0.5,1.79,0
0,7,5,6,1,0,126.0,22,27,9,116.9,1,1,1,1,0,20.0,0,8,13.33333333,11.1,0.6,2.02,0
0,7,1,6,1,0,122.0,12,13,9,114.7,0,0,1,1,0,20.0,0,8,13.71428571,11.1,0.6,2.02,1
0,11,1,3,1,0,111.0,21,26,10,95.8,1,0,0,1,0,20.0,0,0,12.2,15.5,2.8,-4.06,0
0,7,4,6,1,0,139.0,21,13,4,133.1,1,0,1,1,0,18.0,0,7,14.66666667,7.6,2.6,0.32,1
0,13,1,3,1,0,150.0,1,3,1,150.0,0,0,1,1,0,20.0,12,13,11.5,15.5,2.8,-4.06,2
0,7,2,16,0,0,116.0,21,13,4,118.5,0,0,1,1,0,23.0,0,5,13.0,7.6,2.6,0.32,2
0,7,1,11,1,0,130.0,2,2,2,131.1,0,0,1,1,0,19.0,0,12,11.50625,12.4,0.5,1.79,2
0,16,1,5,1,15,150.0,0,13,8,150.3,1,0,1,1,1,21.0,4,15,13.75,8.9,1.4,3.51,2
0,13,1,13,1,0,132.0,2,13,8,120.5,0,0,1,1,0,19.0,0,8,13.25,13.9,-0.3,0.79,1
0,8,1,6,1,0,108.0,0,0,3,105.6,1,0,1,1,0,20.0,0,7,15.28571429,12.4,0.5,1.79,2
0,11,1,13,1,0,133.1,12,13,3,125.3,0,0,1,1,1,30.0,0,0,12.2,12.4,0.5,1.79,0
3,11,1,10,1,0,120.0,21,13,9,131.0,1,0,1,1,0,20.0,0,6,11.5,12.4,0.5,1.79,2
0,8,1,11,1,0,146.0,12,2,9,127.0,0,0,1,1,0,19.0,0,8,13.61428571,12.7,3.7,-1.7,2
0,14,1,7,1,13,150.0,1,0,6,150.0,1,0,1,1,0,22.0,8,15,14.3,16.2,0.3,-0.92,2
0,0,1,7,1,0,160.0,2,2,2,149.2,0,0,1,1,0,18.0,0,5,14.2,7.6,2.6,0.32,2
0,7,1,13,1,0,125.0,21,26,9,121.5,1,0,1,1,1,21.0,0,6,11.8,12.7,3.7,-1.7,2
0,0,2,5,1,0,125.0,21,13,90,137.3,0,0,1,1,0,18.0,0,0,12.2,7.6,2.6,0.32,0
0,7,4,13,1,0,122.0,2,0,3,119.6,1,0,1,1,0,18.0,0,7,14.28571429,11.1,0.6,2.02,2
